
******************************************************************************

       Photoionization cross-sections for O III

>> Data is from the Opacity project
>>   Verner high energy tail included for gnd level
>>   Smoothed with a gausian of width  499 km/sec

          Types of cross sections included:
         -----------------------------------

           1 - Seaton formula fit [sigma_o,alpha,beta]                  
          20 - Opacity Project: smoothed [number of data pairs]         

 [Reference] O\,{\sc iii} photoionization data from \citep{LPS89_OIII_phot}.

******************************************************************************

14-Mar-2002                             !Date
 1.20269D+01 9.416D-07
 1.20470D+01 9.945D-07
 1.21074D+01 1.000D-06
 1.21175D+01 1.000D-06
 1.21276D+01 1.000D-06
 1.21377D+01 1.000D-06
 1.21478D+01 1.000D-06
 1.21579D+01 1.000D-06
 1.21681D+01 1.000D-06
 1.21782D+01 1.000D-06
 1.21883D+01 1.000D-06
 1.21985D+01 1.000D-06
 1.22087D+01 1.000D-06
 1.22188D+01 1.000D-06
 1.22290D+01 1.000D-06
 1.22392D+01 1.000D-06
 1.22494D+01 1.000D-06
 1.22596D+01 1.000D-06
 1.22699D+01 1.000D-06
 1.23622D+01 9.932D-07
 1.23828D+01 9.310D-07
 1.23932D+01 8.408D-07
 1.24035D+01 6.987D-07
 1.24242D+01 3.535D-07
 1.24345D+01 2.247D-07
 1.24449D+01 1.483D-07
 1.24553D+01 1.125D-07
 1.24656D+01 9.922D-08
 1.24760D+01 9.502D-08
 1.27705D+01 8.434D-08
 1.28238D+01 8.674D-08
 1.29959D+01 8.213D-08
 1.30611D+01 8.409D-08
 1.31484D+01 8.176D-08
 1.31704D+01 8.367D-08
 1.31813D+01 9.058D-08
 1.31923D+01 1.118D-07
 1.32033D+01 1.634D-07
 1.32143D+01 2.626D-07
 1.32253D+01 4.130D-07
 1.32474D+01 7.591D-07
 1.32584D+01 8.817D-07
 1.32695D+01 9.525D-07
 1.32916D+01 9.960D-07
 1.33471D+01 1.000D-06
 1.33582D+01 1.000D-06
 1.33694D+01 1.000D-06
 1.33805D+01 1.000D-06
 1.33917D+01 1.000D-06
 1.34140D+01 1.000D-06
 1.34364D+01 1.000D-06
 1.34476D+01 1.000D-06
 1.34700D+01 1.000D-06
 1.34812D+01 1.000D-06
 1.35037D+01 1.000D-06
 1.35150D+01 1.000D-06
 1.35262D+01 1.000D-06
 1.35375D+01 1.000D-06
 1.35488D+01 1.000D-06
 1.35601D+01 1.000D-06
 1.35714D+01 1.000D-06
 1.35827D+01 1.000D-06
 1.35940D+01 1.000D-06
 1.36054D+01 1.000D-06
 1.36167D+01 1.000D-06
 1.36281D+01 1.000D-06
 1.36394D+01 1.000D-06
 1.36508D+01 1.000D-06
 1.36622D+01 1.000D-06
 1.36736D+01 1.000D-06
 1.36850D+01 1.000D-06
 1.36964D+01 1.000D-06
 1.37078D+01 1.000D-06
 1.37306D+01 1.000D-06
 1.37535D+01 1.000D-06
 1.37650D+01 1.000D-06
 1.37765D+01 1.000D-06
 1.37880D+01 1.000D-06
 1.37995D+01 1.000D-06
 1.38110D+01 1.000D-06
 1.38225D+01 1.000D-06
 1.38340D+01 1.000D-06
 1.38455D+01 1.000D-06
 1.38571D+01 1.000D-06
 1.38686D+01 1.000D-06
 1.38802D+01 1.000D-06
 1.38917D+01 1.000D-06
 1.39033D+01 1.000D-06
 1.39149D+01 1.000D-06
 1.39730D+01 9.964D-07
 1.39963D+01 9.560D-07
 1.40080D+01 8.884D-07
 1.40197D+01 7.692D-07
 1.40430D+01 4.255D-07
 1.40547D+01 2.730D-07
 1.40665D+01 1.709D-07
 1.40782D+01 1.172D-07
 1.40899D+01 9.500D-08
 1.41017D+01 8.784D-08
 1.41252D+01 8.577D-08
 1.44105D+01 8.974D-08
 1.44586D+01 8.939D-08
 1.46893D+01 9.103D-08
 1.47629D+01 9.853D-08
 1.48122D+01 9.440D-08
 1.49486D+01 9.389D-08
 1.50360D+01 9.602D-08
 1.50486D+01 9.601D-08
 1.50862D+01 9.978D-08
 1.50988D+01 1.110D-07
 1.51114D+01 1.430D-07
 1.51240D+01 2.134D-07
 1.51366D+01 3.352D-07
 1.51619D+01 6.769D-07
 1.51745D+01 8.246D-07
 1.51871D+01 9.216D-07
 1.52125D+01 9.917D-07
 1.52887D+01 1.000D-06
 1.53142D+01 1.000D-06
 1.53270D+01 1.000D-06
 1.53398D+01 1.000D-06
 1.53525D+01 1.000D-06
 1.53653D+01 1.000D-06
 1.53781D+01 1.000D-06
 1.53910D+01 1.000D-06
 1.54038D+01 1.000D-06
 1.54166D+01 1.000D-06
 1.54295D+01 1.000D-06
 1.54552D+01 1.000D-06
 1.55197D+01 1.000D-06
 1.55327D+01 1.000D-06
 1.55456D+01 1.000D-06
 1.55586D+01 1.000D-06
 1.55716D+01 1.000D-06
 1.55845D+01 1.000D-06
 1.56105D+01 1.000D-06
 1.56888D+01 9.922D-07
 1.57149D+01 9.248D-07
 1.57280D+01 8.306D-07
 1.57411D+01 6.860D-07
 1.57674D+01 3.471D-07
 1.57805D+01 2.247D-07
 1.57937D+01 1.532D-07
 1.58069D+01 1.203D-07
 1.58200D+01 1.082D-07
 1.58464D+01 1.036D-07
 1.67842D+01 8.706D-08
 1.77626D+01 7.344D-08
 1.88608D+01 6.134D-08
 2.00102D+01 5.137D-08
 2.12474D+01 4.291D-08
 2.35405D+01 3.156D-08
 2.60159D+01 2.338D-08
 2.86798D+01 1.745D-08
 3.11458D+01 1.362D-08
 3.37958D+01 1.066D-08
 3.64883D+01 8.472D-09
 3.94939D+01 6.682D-09
 4.20407D+01 5.540D-09
 4.45657D+01 4.650D-09
 4.72816D+01 3.894D-09
 5.22535D+01 2.885D-09
 5.66049D+01 2.269D-09
 6.01548D+01 1.890D-09
 6.64804D+01 1.400D-09
 7.35324D+01 1.040D-09
2s2_2p_7h_1Ie                           !Configuration name [*]
20                                      !Type of cross-section
559                                     !Number of cross-section points
 1.00000D+00 1.350D-01
 1.05390D+00 1.109D-01
 1.12279D+00 8.657D-02
 1.19023D+00 6.868D-02
 1.25646D+00 5.523D-02
 1.33526D+00 4.309D-02
 1.41546D+00 3.387D-02
 1.50297D+00 2.631D-02
 1.58265D+00 2.110D-02
 1.68050D+00 1.629D-02
 1.78143D+00 1.261D-02
 1.88843D+00 9.731D-03
 2.00018D+00 7.506D-03
 2.11678D+00 5.792D-03
 2.22714D+00 4.570D-03
 2.35109D+00 3.541D-03
 2.48194D+00 2.734D-03
 2.61352D+00 2.128D-03
 2.75208D+00 1.651D-03
 2.89557D+00 1.281D-03
 3.05417D+00 9.785D-04
 3.21342D+00 7.530D-04
 3.37253D+00 5.848D-04
 3.54246D+00 4.511D-04
 3.71476D+00 3.508D-04
 3.89220D+00 2.758D-04
 4.02076D+00 2.376D-04
 4.11224D+00 2.238D-04
 4.16743D+00 2.304D-04
 4.19530D+00 2.516D-04
 4.21281D+00 2.858D-04
 4.22336D+00 3.290D-04
 4.23040D+00 3.821D-04
 4.23392D+00 4.243D-04
 4.23745D+00 4.861D-04
 4.24099D+00 5.812D-04
 4.24452D+00 7.304D-04
 4.24806D+00 9.527D-04
 4.25869D+00 1.894D-03
 4.26224D+00 2.094D-03
 4.26580D+00 2.131D-03
 4.26935D+00 2.000D-03
 4.27291D+00 1.748D-03
 4.28004D+00 1.141D-03
 4.28360D+00 8.781D-04
 4.28717D+00 6.621D-04
 4.29075D+00 4.924D-04
 4.29432D+00 3.653D-04
 4.29790D+00 2.767D-04
 4.30149D+00 2.194D-04
 4.30507D+00 1.842D-04
 4.30866D+00 1.625D-04
 4.31585D+00 1.393D-04
 4.32665D+00 1.247D-04
 4.34471D+00 1.166D-04
 4.39203D+00 1.100D-04
 4.80558D+00 6.971D-05
 5.01002D+00 5.470D-05
 5.17118D+00 4.615D-05
 5.26246D+00 4.377D-05
 5.29766D+00 4.505D-05
 5.31534D+00 4.813D-05
 5.32421D+00 5.193D-05
 5.32864D+00 5.534D-05
 5.33309D+00 6.106D-05
 5.33753D+00 7.178D-05
 5.34198D+00 9.342D-05
 5.34643D+00 1.359D-04
 5.35089D+00 2.101D-04
 5.35535D+00 3.172D-04
 5.35982D+00 4.366D-04
 5.36428D+00 5.275D-04
 5.36876D+00 5.508D-04
 5.37323D+00 4.964D-04
 5.38219D+00 2.724D-04
 5.38668D+00 1.763D-04
 5.39117D+00 1.129D-04
 5.39566D+00 7.724D-05
 5.40016D+00 5.910D-05
 5.40466D+00 5.006D-05
 5.40916D+00 4.527D-05
 5.41819D+00 4.056D-05
 5.43627D+00 3.690D-05
 5.47720D+00 3.401D-05
 5.57852D+00 3.137D-05
 5.71496D+00 3.023D-05
 5.83525D+00 3.133D-05
 5.92343D+00 3.439D-05
 5.92836D+00 3.542D-05
 5.93331D+00 3.825D-05
 5.93825D+00 4.651D-05
 5.94320D+00 6.814D-05
 5.94816D+00 1.144D-04
 5.95312D+00 1.916D-04
 5.95808D+00 2.862D-04
 5.96305D+00 3.616D-04
 5.96801D+00 3.796D-04
 5.97299D+00 3.323D-04
 5.98295D+00 1.666D-04
 5.98794D+00 1.100D-04
 5.99293D+00 7.920D-05
 5.99792D+00 6.515D-05
 6.00293D+00 5.925D-05
 6.01294D+00 5.559D-05
 6.02297D+00 5.498D-05
 6.06325D+00 6.012D-05
 6.10380D+00 7.260D-05
 6.13439D+00 8.837D-05
 6.15487D+00 1.040D-04
 6.18056D+00 1.337D-04
 6.19603D+00 1.604D-04
 6.20637D+00 1.842D-04
 6.22190D+00 2.341D-04
 6.23747D+00 3.130D-04
 6.24787D+00 3.948D-04
 6.25830D+00 5.194D-04
 6.26351D+00 6.086D-04
 6.26873D+00 7.270D-04
 6.27396D+00 9.158D-04
 6.27919D+00 1.421D-03
 6.28442D+00 3.849D-03
 6.28966D+00 1.678D-02
 6.29490D+00 7.430D-02
 6.30015D+00 2.740D-01
 6.30540D+00 8.005D-01
 6.31066D+00 1.836D+00
 6.31592D+00 3.294D+00
 6.32118D+00 4.624D+00
 6.32645D+00 5.081D+00
 6.33173D+00 4.374D+00
 6.34229D+00 1.565D+00
 6.34757D+00 6.533D-01
 6.35286D+00 2.156D-01
 6.35816D+00 5.735D-02
 6.36346D+00 1.305D-02
 6.36876D+00 3.189D-03
 6.37407D+00 1.262D-03
 6.37938D+00 8.096D-04
 6.38470D+00 6.248D-04
 6.39002D+00 5.069D-04
 6.39535D+00 4.202D-04
 6.40068D+00 3.543D-04
 6.40602D+00 3.027D-04
 6.41670D+00 2.285D-04
 6.42205D+00 2.012D-04
 6.42740D+00 1.785D-04
 6.43276D+00 1.594D-04
 6.44886D+00 1.175D-04
 6.46500D+00 9.022D-05
 6.48118D+00 7.160D-05
 6.50282D+00 5.480D-05
 6.52996D+00 4.153D-05
 6.54085D+00 3.830D-05
 6.55723D+00 3.585D-05
 6.57912D+00 2.811D-05
 6.59558D+00 2.452D-05
 6.63969D+00 1.940D-05
 6.68967D+00 1.611D-05
 6.69525D+00 1.636D-05
 6.70083D+00 1.753D-05
 6.70641D+00 2.007D-05
 6.71760D+00 2.697D-05
 6.72320D+00 2.789D-05
 6.72880D+00 2.582D-05
 6.74003D+00 1.833D-05
 6.74565D+00 1.589D-05
 6.75127D+00 1.462D-05
 6.76253D+00 1.373D-05
 6.79642D+00 1.264D-05
 6.80775D+00 1.142D-05
 6.81343D+00 1.004D-05
 6.81911D+00 8.074D-06
 6.82479D+00 5.829D-06
 6.83048D+00 3.798D-06
 6.83618D+00 2.346D-06
 6.84187D+00 1.530D-06
 6.84758D+00 1.169D-06
 6.85328D+00 1.043D-06
 6.85900D+00 1.009D-06
 6.88190D+00 1.000D-06
 6.88763D+00 1.000D-06
 6.89912D+00 1.000D-06
 6.91062D+00 1.000D-06
 6.91639D+00 1.000D-06
 6.92215D+00 1.000D-06
 6.92792D+00 1.000D-06
 6.93370D+00 1.000D-06
 6.93948D+00 1.000D-06
 6.94526D+00 1.000D-06
 6.95105D+00 1.000D-06
 6.95684D+00 1.000D-06
 6.96264D+00 1.000D-06
 6.96845D+00 1.000D-06
 6.97426D+00 1.000D-06
 6.98007D+00 1.000D-06
 6.98589D+00 1.000D-06
 6.99171D+00 1.000D-06
 6.99754D+00 1.000D-06
 7.00921D+00 1.000D-06
 7.02090D+00 1.000D-06
 7.02675D+00 1.000D-06
 7.03847D+00 1.000D-06
 7.04434D+00 1.000D-06
 7.05021D+00 1.000D-06
 7.05609D+00 1.000D-06
 7.06197D+00 1.000D-06
 7.06786D+00 1.000D-06
 7.07375D+00 1.000D-06
 7.07964D+00 1.000D-06
 7.08554D+00 1.000D-06
 7.09736D+00 1.000D-06
 7.10328D+00 1.000D-06
 7.11513D+00 1.000D-06
 7.12105D+00 1.000D-06
 7.13293D+00 1.000D-06
 7.13888D+00 1.000D-06
 7.14483D+00 1.000D-06
 7.15079D+00 1.000D-06
 7.17466D+00 1.011D-06
 7.18064D+00 1.060D-06
 7.18662D+00 1.249D-06
 7.19261D+00 1.828D-06
 7.19861D+00 3.219D-06
 7.20461D+00 5.836D-06
 7.21062D+00 9.708D-06
 7.22264D+00 1.835D-05
 7.22866D+00 2.138D-05
 7.23469D+00 2.319D-05
 7.24675D+00 2.460D-05
 7.35013D+00 2.890D-05
 7.49235D+00 3.731D-05
 7.57394D+00 4.387D-05
 7.67559D+00 5.529D-05
 7.75272D+00 6.777D-05
 7.82411D+00 8.452D-05
 7.89614D+00 1.098D-04
 7.95558D+00 1.470D-04
 8.00212D+00 1.929D-04
 8.03553D+00 2.444D-04
 8.06235D+00 3.063D-04
 8.08253D+00 3.726D-04
 8.10276D+00 4.663D-04
 8.12304D+00 6.051D-04
 8.14337D+00 8.226D-04
 8.15695D+00 1.045D-03
 8.17056D+00 1.377D-03
 8.17736D+00 1.608D-03
 8.18418D+00 1.904D-03
 8.19100D+00 2.292D-03
 8.19783D+00 2.819D-03
 8.20466D+00 3.586D-03
 8.21150D+00 4.932D-03
 8.21835D+00 8.491D-03
 8.22520D+00 2.208D-02
 8.23205D+00 7.541D-02
 8.23892D+00 2.516D-01
 8.24578D+00 7.048D-01
 8.25266D+00 1.581D+00
 8.25953D+00 2.794D+00
 8.26642D+00 3.876D+00
 8.27331D+00 4.213D+00
 8.28021D+00 3.589D+00
 8.28711D+00 2.402D+00
 8.29402D+00 1.268D+00
 8.30093D+00 5.330D-01
 8.30785D+00 1.833D-01
 8.31477D+00 5.611D-02
 8.32171D+00 1.893D-02
 8.32864D+00 9.233D-03
 8.33559D+00 6.305D-03
 8.34253D+00 4.969D-03
 8.34949D+00 4.130D-03
 8.35645D+00 3.526D-03
 8.37038D+00 2.714D-03
 8.38434D+00 2.206D-03
 8.39833D+00 1.865D-03
 8.41233D+00 1.626D-03
 8.44042D+00 1.323D-03
 8.46155D+00 1.189D-03
 8.50395D+00 1.044D-03
 8.55369D+00 1.003D-03
 8.59656D+00 1.039D-03
 8.66127D+00 1.199D-03
 8.71920D+00 1.448D-03
 8.72647D+00 1.417D-03
 8.73374D+00 1.303D-03
 8.74102D+00 1.086D-03
 8.75560D+00 4.946D-04
 8.76290D+00 2.568D-04
 8.77020D+00 1.098D-04
 8.77751D+00 3.848D-05
 8.78483D+00 1.140D-05
 8.79215D+00 3.306D-06
 8.79948D+00 1.408D-06
 8.80682D+00 1.057D-06
 8.81416D+00 1.006D-06
 8.84358D+00 1.000D-06
 8.85096D+00 1.000D-06
 8.85833D+00 1.000D-06
 8.86572D+00 1.000D-06
 8.87311D+00 1.000D-06
 8.88050D+00 1.000D-06
 8.88790D+00 1.000D-06
 8.89532D+00 1.000D-06
 8.90273D+00 1.000D-06
 8.91015D+00 1.000D-06
 8.91757D+00 1.000D-06
 8.92501D+00 1.000D-06
 8.93245D+00 1.000D-06
 8.93990D+00 1.000D-06
 8.94735D+00 1.000D-06
 8.95481D+00 1.129D-06
 8.96227D+00 2.567D-06
 8.96974D+00 1.376D-05
 8.97722D+00 8.271D-05
 8.98470D+00 4.182D-04
 8.99219D+00 1.836D-03
 8.99969D+00 8.452D-03
 9.00718D+00 3.962D-02
 9.01470D+00 1.978D-01
 9.02221D+00 9.171D-01
 9.02973D+00 3.566D+00
 9.03726D+00 1.108D+01
 9.04479D+00 2.711D+01
 9.05988D+00 7.740D+01
 9.06743D+00 9.014D+01
 9.07499D+00 8.194D+01
 9.08255D+00 5.821D+01
 9.09012D+00 3.234D+01
 9.09770D+00 1.411D+01
 9.10528D+00 4.861D+00
 9.11287D+00 1.358D+00
 9.12047D+00 3.349D-01
 9.12807D+00 9.546D-02
 9.13568D+00 4.449D-02
 9.14329D+00 3.058D-02
 9.15092D+00 2.391D-02
 9.15854D+00 1.955D-02
 9.16618D+00 1.632D-02
 9.17382D+00 1.385D-02
 9.18912D+00 1.036D-02
 9.19678D+00 9.088D-03
 9.20444D+00 8.042D-03
 9.21212D+00 7.167D-03
 9.23517D+00 5.257D-03
 9.25829D+00 4.020D-03
 9.28146D+00 3.175D-03
 9.30469D+00 2.552D-03
 9.32021D+00 2.233D-03
 9.35132D+00 1.769D-03
 9.38254D+00 1.432D-03
 9.40602D+00 1.238D-03
 9.45316D+00 9.423D-04
 9.50054D+00 7.340D-04
 9.50846D+00 6.816D-04
 9.51638D+00 6.005D-04
 9.52432D+00 4.855D-04
 9.54020D+00 2.146D-04
 9.54815D+00 1.113D-04
 9.55612D+00 4.790D-05
 9.56408D+00 1.724D-05
 9.57205D+00 5.533D-06
 9.58003D+00 2.015D-06
 9.58802D+00 1.181D-06
 9.59601D+00 1.026D-06
 9.62003D+00 1.000D-06
 9.62804D+00 1.000D-06
 9.63607D+00 1.000D-06
 9.64410D+00 1.000D-06
 9.65214D+00 1.000D-06
 9.66018D+00 1.000D-06
 9.67630D+00 1.000D-06
 9.68437D+00 1.000D-06
 9.70052D+00 1.000D-06
 9.70860D+00 1.000D-06
 9.71669D+00 1.000D-06
 9.72479D+00 1.000D-06
 9.73290D+00 1.000D-06
 9.74101D+00 1.000D-06
 9.74913D+00 1.000D-06
 9.75726D+00 1.000D-06
 9.76539D+00 1.000D-06
 9.78983D+00 1.014D-06
 9.79799D+00 1.095D-06
 9.80616D+00 1.509D-06
 9.81434D+00 3.164D-06
 9.82251D+00 8.325D-06
 9.83070D+00 2.094D-05
 9.83890D+00 4.502D-05
 9.84710D+00 8.103D-05
 9.85531D+00 1.230D-04
 9.86352D+00 1.610D-04
 9.87174D+00 1.873D-04
 9.87997D+00 2.006D-04
 9.88821D+00 2.043D-04
 1.00376D+01 1.488D-04
 1.01639D+01 1.166D-04
 1.03003D+01 9.249D-05
 1.04821D+01 7.074D-05
 1.06139D+01 5.921D-05
 1.08013D+01 4.733D-05
 1.10103D+01 3.791D-05
 1.12889D+01 2.932D-05
 1.15170D+01 2.428D-05
 1.17594D+01 2.103D-05
 1.17790D+01 2.150D-05
 1.17888D+01 2.286D-05
 1.17986D+01 2.670D-05
 1.18085D+01 3.509D-05
 1.18183D+01 4.873D-05
 1.18282D+01 6.407D-05
 1.18380D+01 7.342D-05
 1.18479D+01 7.077D-05
 1.18578D+01 5.749D-05
 1.18677D+01 4.105D-05
 1.18776D+01 2.833D-05
 1.18875D+01 2.131D-05
 1.18974D+01 1.842D-05
 1.19073D+01 1.748D-05
 1.23519D+01 1.399D-05
 1.23725D+01 1.415D-05
 1.23828D+01 1.465D-05
 1.23932D+01 1.615D-05
 1.24035D+01 1.958D-05
 1.24138D+01 2.548D-05
 1.24242D+01 3.258D-05
 1.24345D+01 3.754D-05
 1.24449D+01 3.719D-05
 1.24553D+01 3.158D-05
 1.24656D+01 2.394D-05
 1.24760D+01 1.768D-05
 1.24864D+01 1.406D-05
 1.24969D+01 1.251D-05
 1.25177D+01 1.184D-05
 1.27174D+01 1.120D-05
 1.27386D+01 1.129D-05
 1.27493D+01 1.161D-05
 1.27599D+01 1.241D-05
 1.27705D+01 1.394D-05
 1.27918D+01 1.777D-05
 1.28025D+01 1.816D-05
 1.28132D+01 1.680D-05
 1.28345D+01 1.221D-05
 1.28452D+01 1.077D-05
 1.28559D+01 1.010D-05
 1.28774D+01 9.791D-06
 1.29527D+01 9.737D-06
 1.29851D+01 1.016D-05
 1.29959D+01 1.095D-05
 1.30285D+01 1.588D-05
 1.30393D+01 1.606D-05
 1.30502D+01 1.468D-05
 1.30720D+01 1.065D-05
 1.30829D+01 9.494D-06
 1.30938D+01 8.986D-06
 1.31156D+01 8.802D-06
 1.31375D+01 8.997D-06
 1.31484D+01 9.448D-06
 1.31594D+01 1.049D-05
 1.31813D+01 1.431D-05
 1.31923D+01 1.565D-05
 1.32033D+01 1.540D-05
 1.32364D+01 9.640D-06
 1.32474D+01 8.603D-06
 1.32695D+01 7.360D-06
 1.32806D+01 6.405D-06
 1.33027D+01 3.686D-06
 1.33138D+01 2.479D-06
 1.33249D+01 1.673D-06
 1.33360D+01 1.249D-06
 1.33471D+01 1.075D-06
 1.33582D+01 1.018D-06
 1.34140D+01 1.000D-06
 1.34364D+01 1.000D-06
 1.34476D+01 1.000D-06
 1.34588D+01 1.000D-06
 1.34700D+01 1.000D-06
 1.34812D+01 1.000D-06
 1.34925D+01 1.000D-06
 1.35037D+01 1.000D-06
 1.35150D+01 1.000D-06
 1.35262D+01 1.000D-06
 1.35375D+01 1.000D-06
 1.35488D+01 1.000D-06
 1.35714D+01 1.000D-06
 1.35827D+01 1.000D-06
 1.35940D+01 1.000D-06
 1.36054D+01 1.000D-06
 1.36167D+01 1.000D-06
 1.36281D+01 1.000D-06
 1.36394D+01 1.000D-06
 1.36850D+01 1.007D-06
 1.36964D+01 1.035D-06
 1.37078D+01 1.134D-06
 1.37192D+01 1.407D-06
 1.37306D+01 1.999D-06
 1.37421D+01 3.006D-06
 1.37650D+01 5.737D-06
 1.37765D+01 6.853D-06
 1.37880D+01 7.525D-06
 1.38110D+01 7.832D-06
 1.43506D+01 6.207D-06
 1.43625D+01 6.207D-06
 1.44586D+01 5.788D-06
 1.47138D+01 5.286D-06
 1.47384D+01 5.299D-06
 1.48122D+01 4.977D-06
 1.49735D+01 4.737D-06
 1.50988D+01 4.338D-06
 1.51114D+01 4.178D-06
 1.51240D+01 3.860D-06
 1.51366D+01 3.351D-06
 1.51619D+01 2.055D-06
 1.51745D+01 1.545D-06
 1.51871D+01 1.231D-06
 1.51998D+01 1.079D-06
 1.52125D+01 1.022D-06
 1.52760D+01 1.000D-06
 1.52887D+01 1.000D-06
 1.53015D+01 1.000D-06
 1.53142D+01 1.000D-06
 1.53270D+01 1.000D-06
 1.53398D+01 1.000D-06
 1.53525D+01 1.000D-06
 1.53781D+01 1.000D-06
 1.53910D+01 1.000D-06
 1.54038D+01 1.000D-06
 1.54166D+01 1.000D-06
 1.54295D+01 1.000D-06
 1.54423D+01 1.000D-06
 1.54552D+01 1.000D-06
 1.54810D+01 1.000D-06
 1.54939D+01 1.000D-06
 1.55068D+01 1.000D-06
 1.55197D+01 1.000D-06
 1.55327D+01 1.000D-06
 1.55456D+01 1.000D-06
 1.55716D+01 1.000D-06
 1.55845D+01 1.000D-06
 1.55975D+01 1.000D-06
 1.56888D+01 1.020D-06
 1.57018D+01 1.070D-06
 1.57149D+01 1.194D-06
 1.57280D+01 1.436D-06
 1.57411D+01 1.808D-06
 1.57674D+01 2.678D-06
 1.57805D+01 2.989D-06
 1.57937D+01 3.166D-06
 1.58200D+01 3.261D-06
 1.81970D+01 1.259D-06
 2.06367D+01 5.286D-07
 2.30936D+01 2.346D-07
 2.54371D+01 1.127D-07
 2.56072D+01 1.069D-07
 2.81120D+01 8.078D-08
 2.99997D+01 6.645D-08
 3.18014D+01 5.579D-08
 3.45359D+01 4.356D-08
 3.80722D+01 3.262D-08
2s2_2p_7h_3Ie                           !Configuration name [*]
20                                      !Type of cross-section
672                                     !Number of cross-section points
 1.00000D+00 1.352D-01
 1.05390D+00 1.110D-01
 1.12279D+00 8.668D-02
 1.19023D+00 6.877D-02
 1.25646D+00 5.531D-02
 1.33860D+00 4.273D-02
 1.41546D+00 3.393D-02
 1.50297D+00 2.636D-02
 1.58265D+00 2.114D-02
 1.67910D+00 1.637D-02
 1.78143D+00 1.264D-02
 1.87276D+00 1.012D-02
 1.97533D+00 7.959D-03
 2.09049D+00 6.147D-03
 2.20867D+00 4.765D-03
 2.33353D+00 3.681D-03
 2.46545D+00 2.832D-03
 2.59832D+00 2.197D-03
 2.74521D+00 1.679D-03
 2.88835D+00 1.304D-03
 3.03894D+00 1.008D-03
 3.18941D+00 7.863D-04
 3.35571D+00 6.037D-04
 3.53362D+00 4.603D-04
 3.70240D+00 3.598D-04
 3.86312D+00 2.852D-04
 3.86634D+00 2.744D-04
 3.86956D+00 2.521D-04
 3.87279D+00 2.139D-04
 3.87925D+00 1.061D-04
 3.88248D+00 5.881D-05
 3.88572D+00 2.725D-05
 3.88896D+00 1.072D-05
 3.89220D+00 3.907D-06
 3.89544D+00 1.698D-06
 3.89869D+00 1.134D-06
 3.90194D+00 1.020D-06
 3.91497D+00 1.000D-06
 3.91823D+00 1.000D-06
 3.92150D+00 1.000D-06
 3.92477D+00 1.000D-06
 3.93131D+00 1.000D-06
 3.93459D+00 1.000D-06
 3.93787D+00 1.000D-06
 3.94115D+00 1.000D-06
 3.94444D+00 1.000D-06
 3.94772D+00 1.000D-06
 3.95102D+00 1.000D-06
 3.95431D+00 1.000D-06
 3.95761D+00 1.000D-06
 3.96090D+00 1.000D-06
 3.96421D+00 1.000D-06
 3.96751D+00 1.000D-06
 3.97082D+00 1.000D-06
 3.97413D+00 1.000D-06
 3.97744D+00 1.000D-06
 3.98075D+00 1.000D-06
 3.98407D+00 1.000D-06
 3.98739D+00 1.000D-06
 3.99072D+00 1.000D-06
 3.99404D+00 1.000D-06
 3.99737D+00 1.000D-06
 4.00071D+00 1.000D-06
 4.00404D+00 1.000D-06
 4.00738D+00 1.000D-06
 4.01072D+00 1.000D-06
 4.01406D+00 1.000D-06
 4.01741D+00 1.000D-06
 4.02411D+00 1.000D-06
 4.02746D+00 1.000D-06
 4.03082D+00 1.000D-06
 4.03418D+00 1.000D-06
 4.03754D+00 1.000D-06
 4.04091D+00 1.000D-06
 4.04765D+00 1.000D-06
 4.05102D+00 1.000D-06
 4.05440D+00 1.000D-06
 4.06116D+00 1.000D-06
 4.06455D+00 1.000D-06
 4.06793D+00 1.000D-06
 4.07133D+00 1.000D-06
 4.07472D+00 1.000D-06
 4.07812D+00 1.000D-06
 4.08151D+00 1.000D-06
 4.08492D+00 1.000D-06
 4.08832D+00 1.000D-06
 4.09173D+00 1.000D-06
 4.09514D+00 1.000D-06
 4.10197D+00 1.000D-06
 4.10539D+00 1.000D-06
 4.11224D+00 1.000D-06
 4.11566D+00 1.000D-06
 4.11910D+00 1.000D-06
 4.12253D+00 1.000D-06
 4.12940D+00 1.000D-06
 4.13285D+00 1.000D-06
 4.13974D+00 1.000D-06
 4.14319D+00 1.000D-06
 4.14664D+00 1.000D-06
 4.16049D+00 1.025D-06
 4.16395D+00 1.160D-06
 4.16743D+00 1.815D-06
 4.17090D+00 4.301D-06
 4.17438D+00 1.170D-05
 4.17785D+00 2.891D-05
 4.18134D+00 6.042D-05
 4.18482D+00 1.057D-04
 4.18831D+00 1.572D-04
 4.19180D+00 2.038D-04
 4.19530D+00 2.381D-04
 4.20229D+00 2.736D-04
 4.21632D+00 3.202D-04
 4.22336D+00 3.604D-04
 4.23040D+00 4.294D-04
 4.23392D+00 4.853D-04
 4.23745D+00 5.681D-04
 4.24099D+00 6.962D-04
 4.24452D+00 8.978D-04
 4.24806D+00 1.198D-03
 4.25869D+00 2.445D-03
 4.26224D+00 2.683D-03
 4.26580D+00 2.681D-03
 4.26935D+00 2.438D-03
 4.28004D+00 1.156D-03
 4.28360D+00 8.285D-04
 4.28717D+00 5.942D-04
 4.29075D+00 4.337D-04
 4.29432D+00 3.252D-04
 4.29790D+00 2.534D-04
 4.30149D+00 2.073D-04
