13-Mar-2002 18:22:42              !Date
 2.45330E+00   1.3523E-01
 2.46104E+00   1.1501E-01
 2.48875E+00   9.7205E-02
 2.49136E+00   1.0321E-01
 2.49573E+00   1.2666E-01
 2.49747E+00   1.2499E-01
 2.49835E+00   1.3733E-01
 2.49922E+00   1.8243E-01
 2.50010E+00   2.7985E-01
 2.50097E+00   4.3572E-01
 2.50272E+00   8.2089E-01
 2.50360E+00   9.5695E-01
 2.50447E+00   1.0048E+00
 2.50535E+00   9.6369E-01
 2.50798E+00   6.1279E-01
 2.50886E+00   5.1310E-01
 2.50974E+00   4.3685E-01
 2.51062E+00   3.8058E-01
 2.51237E+00   3.1284E-01
 2.51501E+00   2.7548E-01
 2.51853E+00   2.7191E-01
 2.52206E+00   3.0112E-01
 2.52383E+00   3.3570E-01
 2.52559E+00   4.0466E-01
 2.52648E+00   4.7181E-01
 2.52736E+00   5.9593E-01
 2.52825E+00   8.4658E-01
 2.52913E+00   1.3605E+00
 2.53001E+00   2.3303E+00
 2.53090E+00   3.9146E+00
 2.53267E+00   8.3023E+00
 2.53356E+00   9.9676E+00
 2.53444E+00   1.0378E+01
 2.53533E+00   9.3347E+00
 2.53622E+00   7.2216E+00
 2.53711E+00   4.7893E+00
 2.53799E+00   2.7189E+00
 2.53888E+00   1.3262E+00
 2.53977E+00   5.7327E-01
 2.54066E+00   2.4002E-01
 2.54155E+00   1.1898E-01
 2.54244E+00   8.2843E-02
 2.54333E+00   7.4296E-02
 2.54511E+00   7.6039E-02
 2.54956E+00   9.7962E-02
 2.55135E+00   1.1336E-01
 2.55224E+00   1.2645E-01
 2.55314E+00   1.4859E-01
 2.55403E+00   1.8783E-01
 2.55492E+00   2.5292E-01
 2.55582E+00   3.4643E-01
 2.55761E+00   5.5199E-01
 2.55850E+00   6.0240E-01
 2.55940E+00   5.8926E-01
 2.56029E+00   5.2190E-01
 2.56208E+00   3.4052E-01
 2.56298E+00   2.7701E-01
 2.56388E+00   2.4474E-01
 2.56477E+00   2.4275E-01
 2.56567E+00   2.6678E-01
 2.56657E+00   3.1223E-01
 2.56747E+00   3.7486E-01
 2.56837E+00   4.5458E-01
 2.56926E+00   5.6450E-01
 2.57016E+00   7.4749E-01
 2.57106E+00   1.0811E+00
 2.57196E+00   1.6469E+00
 2.57376E+00   3.3323E+00
 2.57466E+00   4.0258E+00
 2.57556E+00   4.2644E+00
 2.57647E+00   3.9706E+00
 2.57737E+00   3.2811E+00
 2.57917E+00   1.6754E+00
 2.58007E+00   1.0775E+00
 2.58098E+00   6.6853E-01
 2.58188E+00   4.1478E-01
 2.58278E+00   2.7058E-01
 2.58369E+00   1.9299E-01
 2.58459E+00   1.5159E-01
 2.58550E+00   1.2823E-01
 2.58640E+00   1.1405E-01
 2.58821E+00   9.8147E-02
 2.59184E+00   8.5595E-02
 2.59910E+00   8.1096E-02
 2.61644E+00   8.8320E-02
 2.62377E+00   9.6454E-02
 2.62653E+00   1.1058E-01
 2.62836E+00   1.2440E-01
 2.62928E+00   1.2635E-01
 2.63297E+00   1.0543E-01
 2.63573E+00   1.0586E-01
 2.64220E+00   1.2825E-01
 2.64497E+00   1.4783E-01
 2.64590E+00   1.5988E-01
 2.64682E+00   1.7983E-01
 2.64775E+00   2.1589E-01
 2.64867E+00   2.7997E-01
 2.64960E+00   3.7991E-01
 2.65146E+00   6.1904E-01
 2.65238E+00   6.7094E-01
 2.65331E+00   6.3380E-01
 2.65424E+00   5.2356E-01
 2.65517E+00   3.8782E-01
 2.65610E+00   2.7174E-01
 2.65703E+00   1.9601E-01
 2.65796E+00   1.5863E-01
 2.65889E+00   1.4697E-01
 2.65982E+00   1.4932E-01
 2.66261E+00   1.8576E-01
 2.66541E+00   2.5079E-01
 2.66634E+00   2.8532E-01
 2.66727E+00   3.3883E-01
 2.66821E+00   4.4215E-01
 2.66914E+00   6.8124E-01
 2.67007E+00   1.2301E+00
 2.67101E+00   2.3269E+00
 2.67194E+00   4.0803E+00
 2.67288E+00   6.1969E+00
 2.67381E+00   7.9397E+00
 2.67475E+00   8.5771E+00
 2.67569E+00   8.0371E+00
 2.67662E+00   7.0294E+00
 2.67756E+00   6.5539E+00
 2.67850E+00   7.2581E+00
 2.67943E+00   9.1102E+00
 2.68037E+00   1.1470E+01
 2.68131E+00   1.3371E+01
 2.68225E+00   1.3969E+01
 2.68319E+00   1.2978E+01
 2.68412E+00   1.0762E+01
 2.68600E+00   5.6187E+00
 2.68694E+00   3.7503E+00
 2.68788E+00   2.5060E+00
 2.68882E+00   1.7369E+00
 2.68976E+00   1.2749E+00
 2.69071E+00   9.9340E-01
 2.69165E+00   8.1939E-01
 2.69259E+00   7.1967E-01
 2.69353E+00   6.8892E-01
 2.69447E+00   7.3298E-01
 2.69636E+00   9.8973E-01
 2.69730E+00   1.0767E+00
 2.69825E+00   1.0379E+00
 2.69919E+00   8.6917E-01
 2.70108E+00   4.2946E-01
 2.70203E+00   2.8603E-01
 2.70297E+00   2.0752E-01
 2.70392E+00   1.7070E-01
 2.70486E+00   1.5420E-01
 2.70771E+00   1.3488E-01
 2.70865E+00   1.3297E-01
 2.70960E+00   1.3659E-01
 2.71055E+00   1.4866E-01
 2.71245E+00   1.8799E-01
 2.71340E+00   1.9865E-01
 2.71434E+00   1.9593E-01
 2.71720E+00   1.6449E-01
 2.71910E+00   1.6754E-01
 2.72005E+00   1.7705E-01
 2.72100E+00   1.9620E-01
 2.72195E+00   2.4298E-01
 2.72291E+00   3.7691E-01
 2.72386E+00   7.6775E-01
 2.72481E+00   1.7440E+00
 2.72576E+00   3.6926E+00
 2.72767E+00   9.7973E+00
 2.72863E+00   1.2104E+01
 2.72958E+00   1.3550E+01
 2.73054E+00   1.6189E+01
 2.73149E+00   2.2609E+01
 2.73245E+00   3.2450E+01
 2.73341E+00   4.0890E+01
 2.73436E+00   4.2060E+01
 2.73532E+00   3.4483E+01
 2.73628E+00   2.2533E+01
 2.73723E+00   1.2154E+01
 2.73819E+00   6.5154E+00
 2.73915E+00   5.4860E+00
 2.74011E+00   7.1773E+00
 2.74107E+00   9.3123E+00
 2.74203E+00   1.0004E+01
 2.74299E+00   8.6021E+00
 2.74491E+00   3.2770E+00
 2.74587E+00   1.5103E+00
 2.74683E+00   6.4070E-01
 2.74779E+00   3.2774E-01
 2.74875E+00   3.0196E-01
 2.74971E+00   4.8873E-01
 2.75067E+00   9.8265E-01
 2.75164E+00   1.9136E+00
 2.75356E+00   4.5758E+00
 2.75453E+00   5.2921E+00
 2.75549E+00   5.0058E+00
 2.75645E+00   3.8938E+00
 2.75742E+00   2.5375E+00
 2.75838E+00   1.4417E+00
 2.75935E+00   7.6975E-01
 2.76031E+00   4.3464E-01
 2.76128E+00   2.8511E-01
 2.76225E+00   2.1771E-01
 2.76321E+00   1.8278E-01
 2.76515E+00   1.4615E-01
 2.76708E+00   1.2727E-01
 2.76902E+00   1.2243E-01
 2.76999E+00   1.2851E-01
 2.77193E+00   1.5460E-01
 2.77290E+00   1.6151E-01
 2.77387E+00   1.5522E-01
 2.77678E+00   1.0005E-01
 2.77775E+00   9.0306E-02
 2.77970E+00   8.3611E-02
 2.78944E+00   7.9048E-02
 2.79530E+00   7.8885E-02
 2.79726E+00   8.6585E-02
 2.79824E+00   9.7966E-02
 2.79922E+00   1.1893E-01
 2.80020E+00   1.5183E-01
 2.80216E+00   2.3847E-01
 2.80314E+00   2.7300E-01
 2.80412E+00   2.8873E-01
 2.80510E+00   2.7953E-01
 2.80608E+00   2.4498E-01
 2.80805E+00   1.4116E-01
 2.80903E+00   1.0162E-01
 2.81001E+00   7.8557E-02
 2.81099E+00   6.7865E-02
 2.81198E+00   6.4291E-02
 2.81296E+00   6.7352E-02
 2.81395E+00   8.3176E-02
 2.81493E+00   1.2217E-01
 2.81592E+00   1.8756E-01
 2.81690E+00   2.6203E-01
 2.81789E+00   3.1069E-01
 2.81887E+00   3.0822E-01
 2.82085E+00   2.1079E-01
 2.82183E+00   1.8209E-01
 2.82282E+00   1.9275E-01
 2.82381E+00   2.4115E-01
 2.82480E+00   3.0904E-01
 2.82579E+00   3.6139E-01
 2.82677E+00   3.6331E-01
 2.82776E+00   3.0821E-01
 2.82974E+00   1.4729E-01
 2.83073E+00   9.9490E-02
 2.83172E+00   7.8437E-02
 2.83271E+00   7.3558E-02
 2.83371E+00   7.6026E-02
 2.83470E+00   8.1941E-02
 2.83569E+00   9.1895E-02
 2.83668E+00   1.1355E-01
 2.83768E+00   1.7887E-01
 2.83867E+00   3.9847E-01
 2.83966E+00   1.0486E+00
 2.84065E+00   2.6100E+00
 2.84165E+00   5.4932E+00
 2.84364E+00   1.3043E+01
 2.84463E+00   1.4523E+01
 2.84563E+00   1.3103E+01
 2.84762E+00   6.0603E+00
 2.84862E+00   3.3418E+00
 2.84961E+00   1.7693E+00
 2.85061E+00   1.1045E+00
 2.85161E+00   1.1280E+00
 2.85261E+00   1.7799E+00
 2.85360E+00   2.9624E+00
 2.85460E+00   4.2959E+00
 2.85560E+00   5.1472E+00
 2.85660E+00   5.0271E+00
 2.85760E+00   4.0139E+00
 2.85860E+00   2.6556E+00
 2.85960E+00   1.5050E+00
 2.86060E+00   7.8603E-01
 2.86160E+00   4.2770E-01
 2.86260E+00   2.7763E-01
 2.86361E+00   2.2243E-01
 2.86461E+00   2.1127E-01
 2.86561E+00   2.3265E-01
 2.86661E+00   2.9621E-01
 2.86762E+00   4.1866E-01
 2.86862E+00   6.0895E-01
 2.87063E+00   1.1051E+00
 2.87163E+00   1.3183E+00
 2.87264E+00   1.4471E+00
 2.87364E+00   1.4677E+00
 2.87465E+00   1.3828E+00
 2.87867E+00   7.0115E-01
 2.87968E+00   5.6911E-01
 2.88170E+00   3.6971E-01
 2.88372E+00   2.2020E-01
 2.88472E+00   1.6757E-01
 2.88573E+00   1.3325E-01
 2.88674E+00   1.1422E-01
 2.88775E+00   1.0478E-01
 2.88978E+00   9.8411E-02
 2.89180E+00   9.9316E-02
 2.89281E+00   1.0425E-01
 2.89382E+00   1.1917E-01
 2.89483E+00   1.6297E-01
 2.89585E+00   2.7387E-01
 2.89686E+00   4.9942E-01
 2.89889E+00   1.2088E+00
 2.89990E+00   1.4117E+00
 2.90092E+00   1.3246E+00
 2.90193E+00   1.0000E+00
 2.90295E+00   6.2134E-01
 2.90396E+00   3.5606E-01
 2.90498E+00   2.8409E-01
 2.90600E+00   4.3818E-01
 2.90701E+00   8.4710E-01
 2.90905E+00   2.1383E+00
 2.91007E+00   2.5726E+00
 2.91109E+00   2.6265E+00
 2.91312E+00   2.2240E+00
 2.91414E+00   2.2846E+00
 2.91618E+00   3.0502E+00
 2.91720E+00   3.2618E+00
 2.91822E+00   3.1399E+00
 2.92027E+00   2.6779E+00
 2.92231E+00   2.6730E+00
 2.92333E+00   2.4169E+00
 2.92436E+00   1.9006E+00
 2.92538E+00   1.3050E+00
 2.92640E+00   8.1597E-01
 2.92743E+00   4.9811E-01
 2.92845E+00   3.1610E-01
 2.92948E+00   2.1538E-01
 2.93050E+00   1.5847E-01
 2.93153E+00   1.2625E-01
 2.93255E+00   1.0828E-01
 2.93358E+00   9.7972E-02
 2.93563E+00   8.8159E-02
 2.93769E+00   8.7468E-02
 2.93872E+00   9.2150E-02
 2.93974E+00   1.0236E-01
 2.94180E+00   1.3601E-01
 2.94283E+00   1.4795E-01
 2.94386E+00   1.4832E-01
 2.94592E+00   1.3017E-01
 2.94695E+00   1.2688E-01
 2.94902E+00   1.3484E-01
 2.95005E+00   1.5752E-01
 2.95108E+00   2.3998E-01
 2.95211E+00   4.7131E-01
 2.95315E+00   9.6801E-01
 2.95418E+00   1.8032E+00
 2.95625E+00   3.9201E+00
 2.95728E+00   4.5357E+00
 2.95832E+00   4.5300E+00
 2.95935E+00   3.9881E+00
 2.96142E+00   2.2451E+00
 2.96246E+00   1.4587E+00
 2.96350E+00   9.2143E-01
 2.96453E+00   6.7999E-01
 2.96557E+00   6.6522E-01
 2.96661E+00   7.4059E-01
 2.96765E+00   7.7878E-01
 2.96869E+00   7.1906E-01
 2.97076E+00   4.2244E-01
 2.97180E+00   2.9346E-01
 2.97284E+00   2.1244E-01
 2.97388E+00   1.7516E-01
 2.97492E+00   1.7467E-01
 2.97597E+00   2.0883E-01
 2.97701E+00   2.7516E-01
 2.97909E+00   4.5368E-01
 2.98013E+00   5.9188E-01
 2.98118E+00   8.8308E-01
 2.98222E+00   1.4481E+00
 2.98431E+00   3.1864E+00
 2.98535E+00   3.8389E+00
 2.98640E+00   4.0543E+00
 2.98744E+00   3.8473E+00
 2.98849E+00   3.3436E+00
 2.99058E+00   1.9523E+00
 2.99162E+00   1.3176E+00
 2.99267E+00   8.4499E-01
 2.99372E+00   5.4100E-01
 2.99477E+00   3.6242E-01
 2.99581E+00   2.6272E-01
 2.99686E+00   2.1275E-01
 2.99791E+00   2.0365E-01
 2.99896E+00   2.3714E-01
 3.00001E+00   3.2232E-01
 3.00106E+00   4.8619E-01
 3.00211E+00   7.9337E-01
 3.00316E+00   1.3188E+00
 3.00526E+00   2.8098E+00
 3.00631E+00   3.3056E+00
 3.00737E+00   3.3408E+00
 3.00842E+00   2.9230E+00
 3.01052E+00   1.5225E+00
 3.01158E+00   9.4245E-01
 3.01263E+00   5.6081E-01
 3.01369E+00   3.5498E-01
 3.01474E+00   2.8295E-01
 3.01580E+00   3.2520E-01
 3.01685E+00   5.0413E-01
 3.01791E+00   8.6908E-01
 3.01896E+00   1.4382E+00
 3.02002E+00   2.1060E+00
 3.02108E+00   2.6275E+00
 3.02213E+00   2.7577E+00
 3.02319E+00   2.4321E+00
 3.02531E+00   1.1850E+00
 3.02637E+00   7.1834E-01
 3.02742E+00   4.9682E-01
 3.02848E+00   5.2905E-01
 3.02954E+00   8.1408E-01
 3.03060E+00   1.3108E+00
 3.03166E+00   1.8692E+00
 3.03273E+00   2.2391E+00
 3.03379E+00   2.2200E+00
 3.03485E+00   1.8315E+00
 3.03591E+00   1.3003E+00
 3.03697E+00   8.9898E-01
 3.03804E+00   7.9830E-01
 3.03910E+00   1.0155E+00
 3.04123E+00   1.7777E+00
 3.04229E+00   1.8583E+00
 3.04336E+00   1.6314E+00
 3.04442E+00   1.2884E+00
 3.04549E+00   1.0916E+00
 3.04655E+00   1.1649E+00
 3.04762E+00   1.4033E+00
 3.04868E+00   1.5744E+00
 3.04975E+00   1.5247E+00
 3.05189E+00   1.1198E+00
 3.05295E+00   1.0874E+00
 3.05616E+00   1.3867E+00
 3.44102E+00   9.8400E-01
 3.81783E+00   7.4099E-01
 4.30763E+00   5.1910E-01
 4.51440E+00   4.4723E-01

2p3d1Fo                      !Configuration name
20                           !Type of cross-section
584                          !Number of cross-section points
 1.00000E+00   6.8661E-01
 1.10292E+00   4.6568E-01
 1.20669E+00   3.2546E-01
 1.29144E+00   2.4897E-01
 1.39966E+00   1.8844E-01
 1.49849E+00   1.6006E-01
 1.58754E+00   1.5562E-01
 1.65968E+00   1.7530E-01
 1.70559E+00   2.0969E-01
 1.73630E+00   2.5797E-01
 1.75831E+00   3.3523E-01
 1.77624E+00   4.8774E-01
 1.78060E+00   6.1533E-01
 1.79498E+00   1.1296E+00
 1.79750E+00   1.3726E+00
 1.81329E+00   3.4870E+00
 1.81583E+00   3.4218E+00
 1.83114E+00   9.4350E-01
 1.83242E+00   7.8525E-01
 1.83370E+00   6.9581E-01
 1.84013E+00   5.6188E-01
 1.85046E+00   3.8675E-01
 1.86933E+00   3.4495E-01
 1.89303E+00   3.8209E-01
 1.92441E+00   4.9226E-01
 1.95290E+00   6.6243E-01
 1.97351E+00   8.6124E-01
 1.98597E+00   1.0525E+00
 2.01044E+00   1.4562E+00
 2.02598E+00   1.9637E+00
 2.03878E+00   2.5918E+00
 2.05094E+00   3.4991E+00
 2.06318E+00   4.9998E+00
 2.07548E+00   7.7344E+00
 2.08787E+00   1.3394E+01
 2.09445E+00   2.0126E+01
 2.10032E+00   2.7280E+01
 2.10547E+00   4.0100E+01
 2.11359E+00   6.0991E+01
 2.12397E+00   7.4690E+01
 2.12694E+00   6.9959E+01
 2.13664E+00   3.9564E+01
 2.14713E+00   2.0388E+01
 2.15089E+00   1.6476E+01
 2.15918E+00   1.0712E+01
 2.16903E+00   7.2616E+00
 2.17359E+00   6.4792E+00
 2.17968E+00   5.9954E+00
 2.18197E+00   6.5129E+00
 2.18732E+00   1.0051E+01
 2.19115E+00   1.2287E+01
 2.19345E+00   1.1790E+01
 2.20114E+00   5.5851E+00
 2.20345E+00   4.3499E+00
 2.20808E+00   3.2767E+00
 2.21272E+00   2.4320E+00
 2.21892E+00   1.9477E+00
 2.22592E+00   1.5798E+00
 2.23763E+00   1.2002E+00
 2.25256E+00   8.9390E-01
 2.27235E+00   6.4054E-01
 2.29391E+00   4.6613E-01
 2.31731E+00   3.3776E-01
 2.34504E+00   2.3606E-01
 2.37809E+00   1.5657E-01
 2.39395E+00   1.3519E-01
 2.39814E+00   1.3987E-01
 2.40066E+00   1.5475E-01
 2.40150E+00   1.6357E-01
 2.40234E+00   1.7914E-01
 2.40318E+00   2.0970E-01
 2.40402E+00   2.6650E-01
 2.40486E+00   3.5985E-01
 2.40570E+00   4.9285E-01
 2.40739E+00   8.4854E-01
 2.40992E+00   1.3944E+00
 2.41076E+00   1.5031E+00
 2.41160E+00   1.5379E+00
 2.41245E+00   1.4918E+00
 2.41414E+00   1.2118E+00
 2.41667E+00   6.5366E-01
 2.41752E+00   4.9819E-01
 2.41836E+00   3.7750E-01
 2.41921E+00   2.9410E-01
 2.42006E+00   2.4235E-01
 2.42090E+00   2.1151E-01
 2.42260E+00   1.7700E-01
 2.42514E+00   1.4516E-01
 2.42939E+00   1.2117E-01
 2.43705E+00   9.9943E-02
 2.45073E+00   8.1498E-02
 2.46794E+00   7.0912E-02
 2.47919E+00   7.2755E-02
 2.48614E+00   8.1612E-02
 2.49136E+00   9.7379E-02
 2.49485E+00   1.1727E-01
 2.49747E+00   1.4342E-01
 2.50010E+00   1.8578E-01
 2.50185E+00   2.3428E-01
 2.50360E+00   3.0704E-01
 2.50535E+00   4.1483E-01
 2.50623E+00   4.9347E-01
 2.50798E+00   7.1680E-01
 2.51062E+00   1.0885E+00
 2.51149E+00   1.1512E+00
 2.51237E+00   1.1574E+00
 2.51413E+00   1.0165E+00
 2.51765E+00   5.6704E-01
 2.51941E+00   3.9704E-01
 2.52118E+00   2.6460E-01
 2.52206E+00   2.1386E-01
 2.52294E+00   1.7453E-01
 2.52383E+00   1.4533E-01
 2.52559E+00   1.0617E-01
 2.52736E+00   8.0631E-02
 2.52913E+00   6.4083E-02
 2.53179E+00   4.8445E-02
 2.53444E+00   3.9057E-02
 2.53799E+00   3.1846E-02
 2.54244E+00   2.7790E-02
 2.54778E+00   2.7249E-02
 2.55403E+00   3.0924E-02
 2.56029E+00   3.9192E-02
 2.56657E+00   5.3486E-02
 2.57106E+00   7.0018E-02
 2.57196E+00   7.8140E-02
 2.57286E+00   1.0313E-01
 2.57376E+00   1.9127E-01
 2.57466E+00   4.6629E-01
 2.57556E+00   1.1784E+00
 2.57647E+00   2.6837E+00
 2.57737E+00   5.3065E+00
 2.57827E+00   9.0713E+00
 2.58007E+00   1.7687E+01
 2.58098E+00   2.0442E+01
 2.58188E+00   2.0928E+01
 2.58278E+00   1.8972E+01
 2.58369E+00   1.5214E+01
 2.58550E+00   6.6568E+00
 2.58640E+00   3.6101E+00
 2.58731E+00   1.7403E+00
 2.58821E+00   8.0658E-01
 2.58912E+00   4.3135E-01
 2.59002E+00   3.2173E-01
 2.59093E+00   3.1074E-01
 2.59274E+00   3.6739E-01
 2.59456E+00   4.6862E-01
 2.59910E+00   8.4518E-01
 2.60183E+00   1.1408E+00
 2.60274E+00   1.3133E+00
 2.60365E+00   1.6093E+00
 2.60456E+00   2.1326E+00
 2.60547E+00   2.9821E+00
 2.60639E+00   4.1809E+00
 2.60821E+00   7.0090E+00
 2.60912E+00   8.1031E+00
 2.61004E+00   8.7286E+00
 2.61186E+00   9.1651E+00
 2.61278E+00   9.7281E+00
 2.61369E+00   1.0973E+01
 2.61552E+00   1.5305E+01
 2.61735E+00   1.9741E+01
 2.61827E+00   2.1120E+01
 2.61918E+00   2.1641E+01
 2.62010E+00   2.1145E+01
 2.62102E+00   1.9555E+01
 2.62285E+00   1.3929E+01
 2.62469E+00   8.1113E+00
 2.62561E+00   6.0155E+00
 2.62653E+00   4.5041E+00
 2.62745E+00   3.4364E+00
 2.62836E+00   2.6769E+00
 2.62928E+00   2.1259E+00
 2.63020E+00   1.7182E+00
 2.63112E+00   1.4087E+00
 2.63205E+00   1.1689E+00
 2.63389E+00   8.2785E-01
 2.63573E+00   6.0131E-01
 2.63758E+00   4.4400E-01
 2.63942E+00   3.3268E-01
 2.64127E+00   2.5982E-01
 2.64220E+00   2.4199E-01
 2.64312E+00   2.4524E-01
 2.64404E+00   2.8003E-01
 2.64497E+00   3.5470E-01
 2.64775E+00   6.9135E-01
 2.64867E+00   7.3909E-01
 2.64960E+00   7.2156E-01
 2.65146E+00   5.5788E-01
 2.65331E+00   3.9054E-01
 2.65424E+00   3.4106E-01
 2.65517E+00   3.1905E-01
 2.65610E+00   3.2490E-01
 2.65703E+00   3.5807E-01
 2.65796E+00   4.1882E-01
 2.65889E+00   5.0909E-01
 2.65982E+00   6.3368E-01
 2.66075E+00   7.9982E-01
 2.66168E+00   1.0170E+00
 2.66261E+00   1.2956E+00
 2.66354E+00   1.6458E+00
 2.66541E+00   2.5776E+00
 2.66821E+00   4.4153E+00
 2.67101E+00   6.8009E+00
 2.67475E+00   1.1088E+01
 2.67569E+00   1.1464E+01
 2.67662E+00   1.1000E+01
 2.67756E+00   9.6989E+00
 2.67943E+00   5.9970E+00
 2.68037E+00   4.4365E+00
 2.68131E+00   3.3225E+00
 2.68225E+00   2.6004E+00
 2.68319E+00   2.1413E+00
 2.68412E+00   1.8378E+00
 2.68600E+00   1.4605E+00
 2.68882E+00   1.1406E+00
 2.69165E+00   9.5558E-01
 2.69447E+00   8.6361E-01
 2.69919E+00   8.9261E-01
 2.70108E+00   8.3359E-01
 2.70486E+00   5.7746E-01
 2.70676E+00   5.2523E-01
 2.70865E+00   5.3366E-01
 2.70960E+00   5.6542E-01
 2.71055E+00   6.4505E-01
 2.71150E+00   8.3767E-01
 2.71245E+00   1.2573E+00
 2.71340E+00   2.0203E+00
 2.71529E+00   4.3143E+00
 2.71624E+00   5.1162E+00
 2.71720E+00   5.1208E+00
 2.71815E+00   4.2851E+00
 2.72005E+00   1.7386E+00
 2.72100E+00   8.5472E-01
 2.72195E+00   3.7614E-01
 2.72291E+00   1.7421E-01
 2.72386E+00   1.1059E-01
 2.72481E+00   9.8217E-02
 2.73054E+00   1.1520E-01
 2.73819E+00   1.1405E-01
 2.76225E+00   8.8908E-02
 2.76612E+00   9.2660E-02
 2.76708E+00   9.7269E-02
 2.76805E+00   1.0689E-01
 2.76902E+00   1.2959E-01
 2.76999E+00   1.8587E-01
 2.77096E+00   3.2123E-01
 2.77193E+00   6.1122E-01
 2.77290E+00   1.1259E+00
 2.77484E+00   2.5773E+00
 2.77581E+00   3.0112E+00
 2.77678E+00   2.9333E+00
 2.77775E+00   2.3958E+00
 2.77873E+00   1.6760E+00
 2.77970E+00   1.0501E+00
 2.78067E+00   6.3799E-01
 2.78164E+00   4.1809E-01
 2.78262E+00   3.1583E-01
 2.78359E+00   2.7234E-01
 2.78457E+00   2.5576E-01
 2.78554E+00   2.5364E-01
 2.78651E+00   2.6213E-01
 2.78749E+00   2.8206E-01
 2.78846E+00   3.1695E-01
 2.78944E+00   3.7315E-01
 2.79042E+00   4.5803E-01
 2.79139E+00   5.7592E-01
 2.79335E+00   8.6367E-01
 2.79432E+00   9.6799E-01
 2.79530E+00   9.9459E-01
 2.79628E+00   9.3086E-01
 2.79726E+00   7.9562E-01
 2.79922E+00   4.6781E-01
 2.80020E+00   3.3803E-01
 2.80118E+00   2.4660E-01
 2.80216E+00   1.8866E-01
 2.80314E+00   1.5489E-01
 2.80412E+00   1.3634E-01
 2.80510E+00   1.2695E-01
 2.80706E+00   1.2405E-01
 2.80903E+00   1.3759E-01
 2.81001E+00   1.7431E-01
 2.81099E+00   3.3326E-01
 2.81198E+00   1.2536E+00
 2.81296E+00   5.0411E+00
 2.81395E+00   1.7586E+01
 2.81493E+00   4.9899E+01
 2.81592E+00   1.1283E+02
 2.81789E+00   2.9015E+02
 2.81887E+00   3.2935E+02
 2.81986E+00   2.9721E+02
 2.82183E+00   1.2167E+02
 2.82282E+00   5.5801E+01
 2.82381E+00   2.1312E+01
 2.82480E+00   8.0570E+00
 2.82579E+00   4.3562E+00
 2.82677E+00   3.5557E+00
 2.82875E+00   2.5861E+00
 2.82974E+00   2.2312E+00
 2.83073E+00   2.4023E+00
 2.83172E+00   3.3216E+00
 2.83271E+00   4.9643E+00
 2.83371E+00   6.9298E+00
 2.83470E+00   8.4743E+00
 2.83569E+00   8.8809E+00
 2.83668E+00   7.9454E+00
 2.83867E+00   4.3188E+00
 2.83966E+00   3.0591E+00
 2.84065E+00   2.6439E+00
 2.84165E+00   3.0269E+00
 2.84364E+00   4.8498E+00
 2.84463E+00   5.2340E+00
 2.84563E+00   4.8118E+00
 2.84662E+00   3.7652E+00
 2.84762E+00   2.5613E+00
 2.84862E+00   1.6000E+00
 2.84961E+00   1.0422E+00
 2.85061E+00   9.2883E-01
 2.85161E+00   1.3918E+00
 2.85261E+00   2.7538E+00
 2.85360E+00   5.2403E+00
 2.85460E+00   8.4153E+00
 2.85560E+00   1.0939E+01
 2.85660E+00   1.1359E+01
 2.85760E+00   9.4107E+00
 2.85860E+00   6.2509E+00
 2.85960E+00   3.3914E+00
 2.86060E+00   1.5931E+00
 2.86160E+00   7.5985E-01
 2.86260E+00   4.9679E-01
 2.86361E+00   4.9076E-01
 2.86461E+00   5.9448E-01
 2.86561E+00   7.6209E-01
 2.86661E+00   9.9493E-01
 2.86762E+00   1.3175E+00
 2.86862E+00   1.7669E+00
 2.86962E+00   2.3719E+00
 2.87264E+00   4.6549E+00
 2.87364E+00   5.0613E+00
 2.87465E+00   5.0144E+00
 2.87565E+00   4.5196E+00
 2.87867E+00   2.0608E+00
 2.87968E+00   1.4431E+00
 2.88069E+00   1.0118E+00
 2.88170E+00   7.5480E-01
 2.88271E+00   6.6286E-01
 2.88372E+00   7.1037E-01
 2.88472E+00   8.2879E-01
 2.88573E+00   9.1343E-01
 2.88674E+00   8.8780E-01
 2.88775E+00   7.5717E-01
 2.88978E+00   4.3783E-01
 2.89079E+00   3.3594E-01
 2.89180E+00   2.7388E-01
 2.89281E+00   2.3584E-01
 2.89686E+00   1.3542E-01
 2.89788E+00   1.1768E-01
 2.89889E+00   1.0575E-01
 2.90092E+00   9.5603E-02
 2.90396E+00   8.2909E-02
 2.90803E+00   5.5568E-02
 2.91109E+00   4.2695E-02
 2.91516E+00   3.2961E-02
 2.91925E+00   2.6934E-02
 2.92129E+00   2.5661E-02
 2.92231E+00   2.6738E-02
 2.92333E+00   3.0472E-02
 2.92436E+00   3.8627E-02
 2.92538E+00   5.3111E-02
 2.92743E+00   9.7503E-02
 2.92845E+00   1.1415E-01
 2.92948E+00   1.1564E-01
 2.93153E+00   9.6033E-02
 2.93255E+00   1.1540E-01
 2.93358E+00   1.7657E-01
 2.93461E+00   2.6424E-01
 2.93563E+00   3.3314E-01
 2.93666E+00   3.4116E-01
 2.93872E+00   2.5539E-01
 2.93974E+00   2.9995E-01
 2.94077E+00   4.5841E-01
 2.94180E+00   6.7610E-01
 2.94283E+00   8.2868E-01
 2.94386E+00   8.1118E-01
 2.94489E+00   6.3108E-01
 2.94592E+00   3.9420E-01
